emotion,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
medo,-509.5295715,24.02282143,-14.90788555,-0.697563052,-11.5229578,-9.96544075,-11.9214859,-13.61715698,-3.646202326,-3.470062017,-9.264821053,1.3866539,-5.485136032
medo,-603.3856201,55.15525436,-6.027804375,9.129899979,4.394855499,-4.041097164,-8.073681831,-12.25518417,-16.34615135,-4.077742577,-3.449182987,-6.160686016,-0.263651937
medo,-569.3612061,33.50024033,-25.72239876,1.906582236,-11.11514378,-8.923905373,-7.308663368,-16.62679482,-6.748260498,-5.988670349,-7.158734798,-5.231719494,-5.986691952
medo,-516.7293091,64.9236908,-7.301380634,10.04747295,3.895554781,-5.632203102,-16.67191124,-15.74344349,-4.965960979,-9.504447937,-6.97726059,-7.265791893,-9.426712036
medo,-540.1665649,26.45157051,-19.33490944,3.499751091,-9.03882885,-9.210032463,-5.818950653,-14.69515228,-9.383956909,-3.637913465,-8.011440277,-6.721807003,-6.18354845
medo,-657.1509399,50.4627037,3.672952652,12.29315758,6.000814438,-4.00909853,-2.987818718,-3.309135675,-2.533712626,-0.77483511,-0.770538986,0.401526004,-3.803828478
medo,-652.2811279,49.77188873,-22.73454475,10.3480463,3.955158472,-12.01113892,-9.54340744,-14.92010498,-3.187211275,4.605554581,-9.837166786,-6.965559959,-0.28589645
medo,-632.5396118,54.31383133,-7.09826088,7.887506008,5.396779537,-10.24875164,-13.12008953,-12.84388924,-10.57614326,-1.116384387,-6.085364342,-5.737232685,0.870536745
medo,-548.3756714,58.35361481,-14.33264256,11.3004837,4.59940815,-1.377912164,5.340996742,-12.42835045,-2.394715786,1.960622311,-3.214015007,-5.848264694,1.151637435
medo,-767.7653809,56.67220688,10.49977779,22.08745193,14.7288456,5.879609585,-0.690907061,-4.522332668,2.943216324,3.354795694,0.013736474,2.498055458,0.34799847
medo,-608.3727417,55.73640823,3.106510162,8.106891632,3.4878757,2.032687902,-5.425860405,-12.72615719,1.08633256,4.814473629,-3.271235228,0.031486243,0.665029645
medo,-617.5843506,55.40857697,16.67836761,11.43636131,4.660232067,4.480244637,4.621804237,2.24302268,-3.979962587,-2.85355854,2.731934309,0.597488403,-0.503625453
medo,-531.1049194,44.8000145,-11.28449917,8.053020477,0.904394925,-5.857557774,-6.237836838,-12.7548275,-4.792284012,2.863585234,-6.632693768,-2.458858967,-3.599588394
medo,-701.2640381,53.45406342,11.73071098,14.21498013,9.113017082,5.05509758,-1.995584965,2.06011796,0.777083993,1.920204282,2.539673805,-1.461652756,2.29074049
medo,-667.6732178,35.89014435,-2.56746912,9.82679081,-6.64657259,-1.944283247,-7.353401661,-9.185718536,-0.804331303,-3.974284887,-4.649303913,-3.977014303,-1.616519332
medo,-579.6054688,58.88972473,3.381232738,12.98554611,13.76298714,1.620347023,-2.573469639,-6.819628239,1.933771968,6.799386501,0.747676492,3.48491025,4.108560562
medo,-608.0907593,40.90819931,-2.340560675,9.386070251,-2.195082903,-3.408693075,-8.789884567,-11.31239414,-6.024705887,0.570929945,-8.627118111,-7.166151524,2.589109659
medo,-527.9910278,58.09335709,-2.498706102,9.931732178,9.660175323,6.149544239,3.551171303,-5.994942665,-7.525609016,5.764008045,3.795425415,-2.133994341,6.033367157
medo,-599.7677612,39.09046555,-12.06991768,-3.109149933,-1.550218701,-7.918522835,-3.70008111,-10.71720886,-10.71088791,-5.190018177,-0.738282621,-9.107150078,-0.211556673
medo,-641.9169312,53.97102356,3.363121748,13.62178707,8.87088871,4.728383064,-8.052874565,-8.171871185,-2.19671607,0.105606407,0.550165892,-2.464841843,0.700264633
medo,-716.9556885,26.38051033,-7.190039158,2.68325448,-5.724729061,-12.15839672,-9.297320366,-13.68854141,-1.868645072,-6.547254562,-7.576273918,-0.879021406,-7.062281609
medo,-571.9694214,61.95055389,-6.778908253,14.81245232,6.848562241,-7.439653873,-0.455320567,-7.315848351,-11.22181034,0.294536084,-1.461273789,-8.426431656,-2.244598866
medo,-573.0337524,37.52334213,-11.29120159,2.933790445,0.744762003,-8.744794846,-12.0308466,-9.779770851,-13.10958195,-2.82498765,-6.07845974,-7.792420864,-1.201134086
medo,-684.3555908,52.66624832,-2.948631525,7.715301514,7.978341103,0.244224653,-0.879609287,-4.027370453,-8.845338821,-3.679850578,2.031347752,-4.92320013,-2.398711443
medo,-523.8770142,27.24227333,-16.5239563,-3.328825951,-11.74764442,-8.410876274,-9.172226906,-11.91239834,-5.381331921,-2.587513208,-7.197995186,-1.696634769,-4.812542915
medo,-622.8699341,61.63539505,7.414827824,18.84099007,10.03315258,3.988721132,-1.035188675,-5.580242634,-8.488826752,0.321151108,0.076060764,0.364474654,2.794424534
medo,-566.0273438,31.30512428,-24.58450508,2.322786093,-9.488268852,-8.973362923,-10.46387196,-16.33096313,-5.305999756,-3.561721087,-9.028212547,-3.659046888,-6.87441349
medo,-525.8122559,53.22898483,-3.809583664,8.827339172,1.352200389,-3.202810287,-14.51686001,-14.41017056,-7.515690327,-9.818507195,-2.889210701,-5.80740881,-8.432908058
medo,-554.5444336,27.38365555,-13.84518242,0.972134709,-5.333232403,-9.029610634,-7.556149006,-16.87985992,-8.847161293,-3.090388536,-8.034658432,-6.376842499,-7.830512524
medo,-713.9240112,61.63401794,7.899381638,16.9092865,7.99139595,0.050989937,-0.347365111,-2.183805466,-1.24783349,2.975240469,2.359492779,2.044387341,-1.675561547
medo,-645.6574707,47.71083069,-17.03017044,0.007802889,-1.629682541,-18.35951042,-14.06227207,-17.95176315,-7.752052784,0.246351436,-12.00851154,-5.609641552,-7.39934206
medo,-650.8201294,48.95052338,0.451582521,10.64043522,6.33990097,-7.302185535,-11.98655415,-9.244441986,-8.156207085,-4.651697159,-2.933788776,-2.230291843,0.364818484
medo,-529.3427124,54.10648727,-17.31726456,0.114644058,3.143422127,-5.492413044,-4.354841709,-21.53391457,-3.690272808,1.026511312,-7.792311192,-6.504576683,-3.134652615
medo,-768.1625366,60.82281113,18.16596603,22.78741455,16.37055969,11.33863544,3.197601318,-2.237160444,4.524030685,6.088352203,0.204649091,6.463560104,3.188487291
medo,-590.9226074,51.38781738,4.404790401,5.548818588,4.51046133,-3.200656176,-8.905847549,-17.97078705,-5.368582726,3.63487339,-4.275242329,-4.186919212,-0.258827716
medo,-609.5880737,54.34866333,11.05678844,11.72471523,6.063035488,5.097786903,0.863927782,-7.831363201,-6.799612045,-2.664391279,0.691595793,-1.615180016,-1.751625776
medo,-578.6351929,41.67074585,-11.48780346,5.606160164,-2.84615469,-8.982857704,-9.237437248,-19.70886803,-5.158796787,-1.832884908,-9.820090294,-3.224178791,-9.309408188
medo,-628.3461304,49.04209518,5.160633564,9.610721588,7.012377739,1.541456461,-4.62218523,-1.001500845,-5.589707851,-0.495040685,0.575579345,-4.370000362,4.050626278
medo,-687.9736938,36.09943771,5.31159544,7.967645645,-4.372244358,-3.938573122,-11.15538502,-10.206357,-2.237685919,-9.068699837,-5.216746807,-4.132553101,-3.044255972
medo,-589.2009277,54.72623062,9.341669083,13.09939384,13.83387375,5.510183334,0.518128097,-3.494083881,1.839618921,5.872719288,0.440396905,1.760142922,3.664149046
medo,-583.1845093,38.39966202,-1.51461339,9.677087784,-0.611845374,-8.201895714,-13.62472343,-10.66194344,-4.016347885,0.141358882,-9.998659134,-4.071984291,1.836164951
medo,-509.4559937,61.37641525,-8.839114189,10.13428402,11.14651299,6.242721081,2.201150656,-10.77450085,-11.23310184,7.805474281,2.965630531,-2.422545433,8.100011826
medo,-599.8764648,38.44205093,-1.236319184,-1.910134077,-0.690339684,-4.994695663,0.190137327,-12.1975584,-10.01421833,-1.101848841,-3.663073778,-6.494655132,-0.660778522
medo,-620.8491211,37.73996353,-1.224203825,14.24945641,-0.579875171,8.097854614,-8.898539543,-13.75798893,-2.790477514,-1.308524847,-2.805044651,-6.686901569,0.23091343
medo,-751.1869507,24.32320213,-0.401461512,7.704155922,-2.033858061,-4.151382446,-12.62910748,-13.45191288,-0.185768798,-4.385043621,-5.907985687,-4.754424095,-3.304340601
medo,-577.0214233,55.55711365,-3.789044857,12.71033001,8.789554596,-2.733100414,0.22715795,-6.689023972,-9.261844635,1.644474149,-3.595876932,-6.991999626,-0.808141053
medo,-568.369873,37.28129959,-18.43571472,2.322996616,-2.246976376,-10.0289402,-12.37913227,-17.79509354,-11.62593555,-0.904088438,-7.461940765,-7.410382748,-1.958975196
medo,-627.2255249,38.93078232,-4.721755028,7.085903645,6.543224335,-1.265448451,-3.340516806,-6.359021187,-8.494412422,-4.786728859,0.062740996,-5.613815784,-1.90689826
medo,-526.4586792,24.07806015,-10.63753986,-2.177719593,-12.23627663,-10.69805813,-15.09437656,-10.16122341,-8.71968174,-3.559514284,-10.12695503,-3.035455942,-4.16174221
medo,-624.0262451,60.41779709,-3.330775023,15.39085102,6.771765709,-0.058078788,-3.915335417,-10.5922823,-10.52806282,-0.664873779,-0.901281357,-1.234901547,0.289417088
medo,-570.0003052,29.23185539,-28.57205009,-1.171939492,-8.968899727,-10.66074085,-13.61795521,-19.15739822,-4.766867161,-3.655523539,-10.31267452,-5.831184864,-4.952656269
medo,-545.6987305,61.05497742,-11.62424564,9.925201416,3.934009075,-2.147059679,-15.21550941,-14.1152153,-6.535423279,-8.810173988,1.483456373,-4.856945038,-5.526223183
medo,-552.1154175,26.72232246,-11.74766064,-1.13291204,-6.96200037,-7.844230175,-5.975617886,-15.20084286,-11.38980675,-4.245502949,-7.252172947,-7.8785882,-6.94406414
medo,-616.3585815,53.23849106,0.570826054,10.06867886,2.888693333,-6.518523216,-4.004350662,-4.163701057,-4.641316891,-2.854209185,-0.817885756,-0.9072119,-2.817744493
medo,-653.5616455,43.75232315,-9.844875336,4.859366894,4.134324074,-12.52490997,-12.18882656,-11.20974731,-4.371470451,0.499200433,-8.905047417,-5.665076256,-6.448162556
medo,-641.8527222,43.28964233,1.789609909,5.837885857,2.031420469,-9.491835594,-13.0729084,-14.39013004,-8.416283607,-7.081244469,-8.637221336,-3.130615234,-3.383003473
medo,-573.1167603,45.57987595,-7.847675323,5.714668751,4.964579582,-4.4988451,3.530361414,-15.04197025,-3.720044136,-0.029788755,-8.739074707,-2.871034384,-3.355350494
medo,-797.6688843,53.2786293,15.85263252,23.18086433,11.18198395,6.473799706,1.312619805,-5.541634083,-0.459750116,2.558483362,-0.017505562,3.116381884,-0.361957878
medo,-589.2219238,50.80275345,6.368720531,8.737354279,5.062105179,-0.373971403,-4.391338348,-12.51746941,0.791040659,2.807721138,-5.699455738,-4.130198002,0.901549041
medo,-605.6639404,54.17724991,11.46776676,10.15525055,5.570651054,4.206809998,1.598519564,-4.697154045,-4.209745884,-2.25522542,1.078552842,-1.075311661,-2.742543936
medo,-569.0722656,40.5828476,-9.763788223,3.811337709,-1.904600501,-9.758201599,-10.51185703,-16.71399879,-5.190104485,-0.700507224,-10.29497814,-3.580088854,-7.442764282
medo,-635.3669434,57.80622101,6.161111355,11.71857452,6.632603645,3.390575409,-4.154527187,-0.165531427,-5.533987045,3.193551779,3.560311317,-1.377853394,5.918623447
medo,-652.9342651,33.32344818,-5.297047138,9.299892426,-4.369460106,-7.862391472,-14.5147171,-13.21140575,0.035277274,-7.444785118,-6.415946007,-4.432941437,-1.085195661
medo,-541.1829834,51.17075348,-4.653999329,10.49453163,6.552140236,-2.571528196,-9.227835655,-12.63793755,-7.059047699,0.967033744,-4.606350899,-4.559448719,-3.563317299
medo,-550.8191528,37.23244858,-5.966861248,4.732355118,-2.008578777,-9.404682159,-14.45125294,-14.26559925,-8.414460182,0.758799374,-12.59066391,-7.839360237,1.532470942
medo,-433.2550354,31.59273911,-4.991961002,7.805423737,2.469214916,3.434322596,1.378780246,-1.657141566,-5.621179104,3.517100334,0.324686438,-2.734652281,3.210692167
medo,-573.8034668,50.80825043,-10.0133791,-4.231843472,-0.427126169,-7.518023968,0.309937328,-16.55036163,-11.06166363,0.371207684,-3.801218748,-7.360249043,0.097330935
medo,-650.5529785,56.69320679,14.16306973,20.68128967,5.598599434,9.607707977,-3.515335321,-8.629576683,-2.695506096,2.26351428,-0.262823105,-3.81810236,3.098030329
medo,-763.5244751,36.75868988,-1.425572753,10.81543636,-4.253779888,-6.831034184,-14.41507339,-17.19942856,-3.331903934,-4.56499815,-7.665716648,-2.136362076,-4.639680862
medo,-594.717041,57.99665833,1.745612264,12.04174232,6.398527622,-2.193100214,2.504592419,-7.398387432,-8.703271866,-0.540453672,-3.535641432,-6.849957466,-2.581055641
medo,-567.7236938,36.31655121,-12.5844593,-1.916719556,-0.056081533,-9.594346046,-13.76611805,-14.64196873,-12.78168201,0.525406063,-5.595084667,-8.726808548,-0.748300195
medo,-657.7584229,41.78409195,-4.524045944,5.878964424,4.968028545,-1.674574018,-3.44977212,-7.316444874,-8.658294678,-5.244673729,-2.236159086,-4.851421356,-2.46743083
medo,-536.9207764,25.98879433,-9.703530312,-1.123610854,-11.06875992,-5.922496796,-9.50026989,-10.8116684,-5.360682964,-2.667809963,-6.855203629,-1.619109392,-5.456278324
medo,-439.2068481,52.21218491,-12.54127312,5.147727489,1.791493058,5.862841606,-5.597445011,-12.13876915,-14.72899055,-1.950158,2.135672331,-3.671966076,-0.590432823
medo,-517.5042725,20.99310684,-31.98392868,-0.500514328,-15.07319164,-12.85213089,-8.589692116,-15.6898756,-6.760117531,-2.907919168,-10.19374371,-5.264622688,-6.421014786
medo,-371.4580383,67.37314606,-11.29615402,13.8343277,7.626553535,3.132956028,-6.398198605,-3.400432348,-7.113705635,-8.399637222,9.624341011,-7.239467621,-6.426190376
medo,-416.5009766,6.668194294,-17.38090324,0.767831624,-5.946578979,-3.814862728,-6.422160625,-17.36804581,-6.747866154,1.141489387,-2.326479673,-0.108810961,9.668005943
medo,-471.0274963,33.8616333,-15.33720684,-1.857020378,-3.036205292,-7.43462801,-12.85709095,-8.509115219,-7.459514618,-7.422716618,-0.781786203,-2.888884068,-5.648055553
medo,-375.7620544,10.33324432,-55.78422165,-11.23137188,-15.70511532,-18.73719025,-25.92920685,-9.953245163,-6.811569214,17.33630371,6.97747612,12.2802248,15.01284504
medo,-473.7268066,33.17369843,-17.38569832,-0.075244494,-1.283089042,-17.61496925,-13.46059036,-13.66428757,-11.90942383,-8.961267471,-9.073079109,-4.141932964,-2.454467058
medo,-436.1107483,21.27463341,-19.26551437,7.296684742,-4.88079834,-7.464470387,0.243456826,-10.68086624,-3.791784286,-0.516997755,-3.096009016,-1.908023238,-2.095661402
medo,-589.098999,75.15608215,-3.162014008,22.80145264,19.72555542,-4.970696926,-9.846086502,1.693569541,-6.049453735,-4.705544472,-1.405075431,-4.884601116,-5.661421776
medo,-430.7730408,38.09197617,-19.5850563,1.811778069,-3.875552177,-15.21036816,-12.50311089,-16.84898376,-9.97520256,-0.089202985,-10.321105,-8.276353836,0.233107567
medo,-480.3079834,41.67068481,-4.688488483,5.779507637,-0.37527886,-3.105394363,-1.809355617,-4.490262032,-10.86284828,-5.374279022,0.444600314,-0.249193713,-2.861551523
medo,-434.1627502,33.84262848,-20.77593613,-2.662330389,-2.221053362,-10.2988615,-5.413196564,-10.48964596,-8.067303658,7.723738194,-6.674224854,-3.417975664,-3.055808544
medo,-672.3389282,52.18067551,8.420518875,10.52339172,5.461931705,2.220620394,-4.027935505,-0.152797982,-2.777300358,-0.321193844,1.481035471,-3.721496582,1.630211949
medo,-433.9517212,8.689990997,-33.5210762,-4.496004105,-15.51236725,-15.75614357,-5.98317194,-18.45965004,-5.04985714,-2.765791893,-3.355682611,12.45050144,7.470246792
medo,-510.4768982,48.68147278,-1.802610636,14.24716663,11.23834705,-1.65226078,1.797654033,1.358668208,-3.799035788,2.946757078,-0.84793824,0.736749947,3.155825615
medo,-406.9634705,25.98030853,-26.40676308,1.762019992,-10.92649746,-14.45491028,-14.66529369,-15.43883133,-10.51391125,-0.915602028,-15.93666172,-8.764137268,6.464899063
medo,-398.9125671,30.02346802,-4.879326344,7.091315269,3.734570265,3.480297089,0.823706985,-2.602634907,-3.275672913,1.453997016,1.173415184,-2.428222179,-0.146669671
medo,-479.4761353,24.48577499,-25.48199081,-8.686617851,-6.6589818,-10.57542419,-7.883004189,-10.50330734,-17.91308022,1.940377355,-1.5778265,-11.384305,-0.440620482
medo,-488.1985168,42.98016739,-32.86790085,4.590628147,-4.983958244,-3.605664015,-19.53074837,-14.27950287,-13.21370411,-8.078819275,3.845111132,-15.88431835,1.815205812
medo,-355.8408508,27.35386848,-35.87823486,-6.460088253,-15.60000038,-14.64055061,-8.840479851,-16.64661789,-2.903485775,-0.854543567,-6.354803085,2.329087496,0.468154997
medo,-495.3032837,49.6434288,-15.68205547,11.68640423,6.791701794,-8.740609169,-5.812201023,-5.764818192,-14.11228943,0.976685107,-1.939311862,-8.486113548,-1.06851387
medo,-503.5677795,25.34567451,-21.09886169,-3.807373047,-9.502849579,-11.99041176,-17.73359489,-12.52997494,-14.10369778,-2.642745018,-9.376293182,-10.23898792,-2.795484781
medo,-536.4630127,44.38801193,-13.13688087,5.752645016,5.870697975,-9.564494133,-9.378195763,-10.23905468,-12.45721054,-4.810563564,-1.958316565,-7.663414001,-2.130868673
medo,-426.5746765,12.62246609,-29.74643707,-7.97974062,-12.76919842,-19.70757675,-17.03677368,-19.43675804,-10.65796852,0.316170752,-0.477844507,12.2510767,9.518754959
medo,-404.0558472,42.66242599,-17.53721428,-3.219983101,1.915012836,-0.231621414,-11.38985157,-15.01219082,-17.22241783,-7.270875454,-4.490682125,-9.206504822,-6.41321516
medo,-494.5297546,18.05647278,-30.07168007,-0.723761857,-13.80060387,-13.92718697,-7.849656105,-15.51422882,-8.30881691,-4.568154335,-10.63623333,-3.092169762,-4.921131134
medo,-331.3169556,49.68103409,-23.18120384,2.62341857,-4.455308914,-0.58448875,-15.65783882,-19.87083054,-10.28383732,-15.89637756,0.949360669,-11.00864029,-9.310278893
medo,-445.3878479,16.97561264,-17.70578003,-2.589985847,-10.44566631,-5.972775459,-5.137366295,-13.53062534,-10.61182785,-5.409188271,-6.023551941,0.008023424,5.252799511
medo,-450.1396484,44.73646927,-20.34718132,2.263704062,-4.63567543,-7.946278095,-16.35734177,-13.35662174,-10.22276306,-8.800164223,1.359803677,-5.638321877,-6.432015896
medo,-376.2240906,5.668151855,-49.88897705,-12.13779831,-16.2628994,-22.26130867,-18.82964325,-3.761235237,-4.00168848,20.48811722,11.18381119,6.042253494,1.806484699
medo,-520.0431519,31.62372971,-11.59400749,2.580598831,-3.021082878,-18.58726311,-10.29036617,-5.427504539,-10.42431355,-7.826891422,-4.334053516,-8.302429199,-3.965487003
medo,-453.4935303,22.48714066,-22.800457,6.966490746,-5.845938683,-10.83930206,0.992098451,-14.23673534,-2.194944382,1.844258189,-4.29457283,-2.943620205,-2.216852188
medo,-694.7694092,55.74349594,3.966781378,23.68012047,17.47435379,2.295081377,-3.281504154,1.607771516,-0.5113796,-1.288447857,-1.016992927,-2.581346989,-6.830816269
medo,-469.8710938,38.70023346,-22.00365067,2.981045485,-1.439885378,-14.8866291,-9.309185982,-17.98114204,-9.321029663,1.324526787,-7.554899693,-9.311861038,1.2783252
medo,-448.7408142,35.30166626,-3.671762705,5.223675251,1.17591691,-1.842915177,-1.318339586,-2.201212883,-7.647533417,-2.29521656,0.089599997,-2.697191715,-5.398386955
medo,-396.1384583,26.58630943,-26.11775589,-9.072755814,-6.143913269,-11.12605095,-6.648584843,-12.68391132,-11.94697762,1.587081194,-5.810934544,0.637932003,4.685872555
medo,-497.0519714,31.8377037,-5.059535027,2.731281281,-2.695969343,-4.711656094,-11.17010593,-3.174600363,-4.737737179,-5.786261559,-1.661518455,-5.333443165,-2.800930262
medo,-425.6465454,9.347910881,-30.98957634,-1.522271633,-10.3844862,-18.18145752,-4.227081299,-16.2896595,-4.562950611,-2.080565929,-6.472561359,10.99094486,6.752239704
medo,-461.2449036,36.72582245,-5.194994926,13.16167164,7.28401041,-2.854714632,-3.384706974,-1.211875081,-5.924080372,1.754599571,-2.780259609,0.33731547,-0.310831308
medo,-390.4769897,18.89025116,-27.0318718,0.872371316,-9.466907501,-16.57959366,-13.88843822,-13.24832439,-9.088618279,-0.598351121,-14.07406902,-2.609267712,9.437296867
medo,-439.963501,31.64932251,-7.578805923,6.162611961,3.954987526,1.061071157,-1.41790092,-1.216857672,-4.004846096,1.595457673,1.438815117,-2.847977638,2.438672543
medo,-469.2049561,25.09557915,-22.37794685,-6.33038187,-6.45278883,-8.746282578,-6.286771774,-8.858513832,-14.15797806,0.649456978,0.169330344,-7.858604431,-1.248079777
medo,-429.9180603,13.9874897,-25.79474068,-0.567507327,-13.15117359,-9.664351463,-17.3748188,-16.18596077,-8.834061623,-4.984041214,-2.603709698,0.920571625,2.786679268
medo,-317.3589783,23.297575,-39.68281555,-12.72972584,-22.55591202,-15.02867126,-10.05599117,-21.06558418,-5.62768507,2.649389029,-8.437782288,7.237744331,1.696629882
medo,-495.6825562,51.66539383,-14.52222824,11.34088612,5.219670773,-7.979534626,-7.245261192,-4.851918221,-15.03914165,-1.789353728,-1.442520261,-9.470502853,-2.244864941
medo,-481.2493896,21.17951393,-19.40022659,-1.824146032,-6.679200172,-11.703722,-15.26464558,-13.60203648,-12.88205051,-3.561208725,-11.01131535,-8.148538589,-2.383462429
medo,-553.8771973,43.8811264,-8.395792961,5.559369564,3.771133661,-7.881857395,-5.930674076,-11.05290031,-10.55578709,-6.660089493,-2.936513662,-6.245712757,-2.803551912
medo,-476.7576904,15.02018738,-16.79728317,-8.536660194,-12.82701206,-14.57566261,-9.303710938,-11.29695034,-9.490525246,-4.342184067,-7.197936535,2.263995409,6.079629898
medo,-369.5953979,39.19008255,-15.47204304,-0.950429857,-5.781356812,-1.209969759,-10.11482906,-18.26913643,-17.82247353,-9.481161118,-3.801051378,-7.896281242,-7.82602644
medo,-492.1594543,15.55899715,-27.02758789,-4.952843189,-11.93376255,-12.67492104,-8.616407394,-13.48860168,-6.962663651,-5.696054935,-10.57078171,-4.470398426,-7.390678406
medo,-390.5760498,49.59278107,-8.152850151,7.991511345,1.741826534,5.736106873,-9.831394196,-15.28444767,-9.608901024,-12.32766056,1.67426765,-6.45497036,-10.24102783
medo,-434.039978,17.54592133,-17.30133629,-6.356875896,-15.19307137,-8.273633957,-10.43040276,-15.40446568,-8.748727798,-7.292274475,-8.275878906,-6.206342697,0.76176405
medo,-488.7545776,32.81452179,-9.543587685,4.327936172,-0.406698734,-8.06612587,-9.619812965,-4.946373463,-12.62944317,-8.612477303,-0.339675903,-4.635645866,-6.759178162
medo,-394.1578064,8.820119858,-45.10750198,-12.4474411,-13.3364563,-24.76316261,-22.58433533,-11.09939003,-10.84348583,13.57378387,0.328664452,6.842819691,13.27507496
medo,-434.7251587,22.32922935,-16.36783218,0.113444634,-0.549910069,-19.67862701,-15.12163544,-15.03723049,-11.51554489,-7.316683769,-9.331520081,-3.813795805,-5.549604416
medo,-465.8664856,24.87669563,-16.95999527,-2.005239964,-7.156402588,-7.66145277,-0.829838216,-13.56359673,-8.598361015,-1.953563213,-4.93759203,-1.818554878,-0.451461256
medo,-559.7778931,49.33010483,0.005937195,12.5434618,9.293217659,-4.829167843,-7.915328503,0.434989065,-9.58721447,-5.126390934,-3.165472746,-8.303904533,-4.587471008
medo,-454.7008362,38.14281464,-15.03780937,2.681095362,-3.238582373,-13.29063129,-10.80922318,-18.47603607,-11.81064701,-0.63259089,-9.237891197,-10.61281395,0.890220106
medo,-440.6026917,31.4785862,-7.588043213,2.35372591,-2.119216204,-4.801064968,-2.384910822,-7.694721222,-11.18769646,-5.260204792,-0.72182256,-1.752738118,-5.474949837
medo,-425.9837341,29.44613647,-19.65745163,-9.834446907,-7.508038521,-12.3048172,-11.07790184,-18.28844452,-11.51053429,-1.611554384,-9.514783859,-1.533050537,0.624167085
medo,-496.1069031,36.72264862,-2.647777319,0.702075422,-3.718251228,-5.369730949,-10.28050613,-3.640321493,-9.708830833,-4.545171738,-2.068999529,-7.032299519,-1.778721452
medo,-495.8739014,12.85704708,-25.85565376,-4.239418983,-14.93038559,-16.35914803,-7.603326321,-20.30493736,-4.70138216,-8.00019455,-14.53509617,-1.079904079,-1.869339943
medo,-521.6234131,47.49163818,-2.505386114,14.6648531,13.40864277,-3.061822653,-0.397925079,-1.04149425,-3.436078787,3.457396507,-2.107824564,0.744374931,2.769263744
medo,-402.5625,18.20189857,-28.71058655,-0.295591414,-9.60850811,-18.01076508,-12.93877792,-17.65366554,-13.40056896,2.059033394,-16.32647705,-6.796813488,6.92198658
medo,-453.9747009,33.31641769,-6.158021927,4.653770924,3.092501163,3.290378094,-1.619906425,-2.574498653,-6.70182848,2.154418945,1.611124277,-3.407447577,1.989140749
medo,-518.5129395,25.14954758,-14.04921246,-5.842684269,-4.172737122,-7.955735207,-8.387475014,-12.56368065,-13.13588524,1.317685366,-3.211240768,-9.041939735,-1.638050556
medo,-459.7246399,18.37469482,-18.82219315,-2.769064665,-13.27349758,-2.840078831,-11.86475563,-12.17953968,-2.925360918,-3.970696688,-2.216870308,-5.183168411,6.274513721
medo,-371.2867126,17.98974991,-34.80821609,-19.06602097,-15.57087421,-19.657444,-11.06318665,-12.25665283,-3.128854036,0.691118777,1.521291256,-1.197440743,-6.005449295
medo,-480.9922485,54.71413803,-11.80222797,11.22624683,6.912312508,-6.918841839,-5.115954876,-7.631735802,-15.16062641,-2.453121662,-4.274021149,-9.567219734,-3.236851215
medo,-477.1909485,17.80902672,-20.45062256,-2.423542976,-4.995316982,-14.37073612,-19.745718,-14.7848196,-14.10658073,-3.45189476,-11.8757515,-9.58565712,-2.813862085
medo,-511.9650879,37.02334213,-13.26284885,0.741149127,2.201082706,-8.854780197,-9.973058701,-9.374556541,-11.62287045,-5.787505627,-1.59693718,-8.349942207,-5.076618195
medo,-454.806488,5.352036953,-25.45332718,-10.95372677,-10.92259216,-14.30950165,-17.79026222,-16.42967224,-11.65679455,2.206843853,0.637287617,13.24996853,12.72477722
medo,-427.1137695,45.13905716,-15.4366827,-1.130168796,-0.72275883,1.965745687,-13.52937603,-15.48778725,-17.10406113,-9.546004295,2.338380814,-7.459708691,-7.364611149
medo,-484.4124451,20.0698967,-26.2025547,-3.493453979,-11.73555946,-10.51762867,-11.53422165,-16.21256256,-5.505385876,-2.932169676,-10.34418774,-3.262915611,-5.598277569
medo,-343.3564148,53.41621399,-25.46074486,-4.046013355,-8.754488945,-1.052975655,-21.27886963,-14.93561268,-13.34311581,-19.33665466,7.731910706,-6.493441105,-10.40618134
medo,-438.2070313,15.03366566,-17.4681263,-8.893362999,-11.90752506,-10.65939522,-8.692334175,-14.22000599,-7.60693264,-5.563468456,-6.33717823,-4.788860798,0.551187575
medo,-472.2308044,43.44461441,-14.95208645,2.036253214,-3.567225456,-6.55459547,-14.04705238,-12.08876324,-9.804026604,-12.16419792,-0.721900046,-6.485569477,-8.327796936
medo,-334.8191833,10.20143127,-48.19264603,-20.43002129,-12.76998043,-20.47616768,-17.76642036,-0.371092021,-0.293496072,24.08301163,6.110779762,-2.676867008,5.962263107
medo,-453.8026733,23.7093277,-15.45232105,-2.53749752,-4.805419445,-17.74116325,-11.55360222,-14.9831171,-9.891551018,-5.248577118,-7.269604206,-1.689813018,-3.807062149
medo,-449.7868652,22.52892685,-16.18663597,2.867530823,-4.962424278,-8.193514824,3.667325258,-14.85176086,-4.654655933,1.078737378,-4.29660368,-0.858182311,-2.158825159
medo,-527.4577026,57.25906754,-1.100588441,11.98839474,11.59854698,-4.440001965,-8.07171154,-1.600379944,-10.91163826,-3.389293909,-1.209656239,-11.50257969,-5.050453186
